Target,TCGA_E2_A10E_01A_21R_A10J_07,TCGA_D8_A1JB_01A_11R_A13Q_07,TCGA_AR_A5QN_01A_12R_A28M_07,TCGA_LL_A50Y_01A_11R_A266_07,TCGA_B6_A0I5_01A_11R_A034_07,TCGA_D8_A141_01A_11R_A115_07,TCGA_E2_A14Q_01A_11R_A12D_07,TCGA_B6_A0I8_01A_11R_A034_07,TCGA_AC_A3HN_01A_11R_A213_07,TCGA_A2_A04V_01A_21R_A034_07,TCGA_A2_A1FW_01A_11R_A13Q_07,TCGA_C8_A12U_01A_11R_A115_07,TCGA_EW_A1PC_01B_11R_A21T_07,TCGA_5T_A9QA_01A_11R_A41B_07,TCGA_AN_A0AJ_01A_11R_A00Z_07,TCGA_A2_A04R_01A_41R_A109_07,TCGA_AR_A0TV_01A_21R_A084_07,TCGA_A8_A09R_01A_11R_A00Z_07,TCGA_E2_A1L7_01A_11R_A144_07,TCGA_BH_A42T_01A_11R_A24H_07
LACTB,66.40541762403247,-43.361275323429815,-57.559779868824535,-135.2233275247591,-48.68439281267279,-75.30701377057987,-84.72019333192188,-72.81227164573679,-84.28159303653904,-56.761824969331165,-219.03758287247223,-96.83536923652113,109.82029538230852,-165.9654779034473,-64.53585695424132,-60.10823381025998,-61.215551658689684,-53.625800845370534,-51.49070924111075,-86.75572522877928
LAG3,-42.04061589005683,48.19908656926965,-43.871945436554796,88.83514642836896,29.36135558764146,35.24174450239075,-100.72365422077658,-58.448199978916634,-52.814022525904306,-29.98360996289569,-12.82453167043236,-143.88642370421067,-76.592489046061,-32.65160951965041,-52.91625418938789,-46.113882097134635,-69.33357634212271,-2.064631195644809,-36.59979784488975,-25.2450403856647
LAMA1,43.52152136583988,60.600084378939144,15.482993036022698,89.9117788368143,11.249748300802459,68.71058388337866,47.41782539291333,15.808428729663376,19.96470344923038,22.549686532995864,8.91465726013124,28.450160106943088,-12.917060384085875,137.46350397162843,19.867915335342374,19.57139011916955,21.28933467511917,28.46513270646049,17.508191499814515,44.35269404138338
LAMA3,23.645094985032053,99.98501103663892,60.71118163833429,87.78108626819728,73.11120574056817,31.47093568404147,94.79055499807782,62.858451664168705,75.91846865298037,61.87049327506632,145.88993353304102,42.21849401488508,111.16339179523052,162.45679935482173,62.243663280655426,35.02896513852624,44.427580926094116,69.60505862958279,59.405874186353216,133.48593798296145
LAMA4,33.466089637593,10.770766863165772,20.942366843633636,44.281198591466946,26.285651899120097,70.11725477330981,15.10191010737454,24.192247339497435,15.187796353750779,14.89104490120229,-12.55544589852271,46.726808804152846,53.538025491663134,110.77361483237047,20.815785883991357,23.6142479904545,27.452984050811736,31.48977973684449,20.86137241834818,12.640576646352672
LAMB1,42.190431868167664,44.2558684729843,16.253434490228095,83.49327302129615,30.619899382016154,93.0075432399879,31.671066365739563,29.900547653243162,21.16787352885452,28.813104483470468,-19.142743353355467,63.865564774770746,32.16176712769029,161.04507026571,26.634499595661026,31.58726853424357,43.9302785895178,42.21014041346408,28.43719736240645,20.63935228753573
LAMB4,29.282666994944044,25.36911679583015,-5.981465764662559,61.93629373364123,-74.57239481499563,23.53041769398066,1.7932690545839676,7.9641342149012235,20.771561945869163,-4.395578796207154,-78.8178519867753,46.88759901335211,33.62200546753604,9.79847069862633,-7.549281114178179,-9.19951739469207,13.629407137272093,-4.125826099424416,-26.56416786385964,-19.638382195768557
LAMC2,30.427600206745858,53.25163528019248,-20.25702308711776,-20.75779220530875,-176.13759526157014,46.66234633079367,22.096505381364175,-16.155636735718822,-1.6387200276174756,-18.941255055791064,-71.33857034725982,60.35207854457454,73.47918235232932,4.120730151935939,-17.20139899530171,-19.022727615693928,-32.984134722060126,-18.72582062076865,-22.662397093735606,-45.45305929996101
LAMC3,-28.947176127073433,130.4198483069198,-21.362928484376052,-13.865803236966244,2.6995596155286536,-32.40701136446215,11.10507561810076,-11.603199250581143,18.23141042508648,-94.96784196896083,59.469574100781486,5.781816103254211,-137.86275897983703,71.11911476815948,-9.633721712563176,-14.131800813920147,-6.405247979449884,-1.6306948409256483,-23.20321082676973,84.40298054776478
LAMP2,16.64844160995061,230.52319142782952,7.860346573899399,71.76803325575918,16.492524369859957,-32.42830517781171,-10.506464930241961,7.79486832270006,-19.48071109785475,-5.288914359951036,19.397453555304715,25.921364045942056,-133.8176005098756,177.26623250338662,-22.174693736974966,3.90000777836831,-7.44197662942641,19.033845448454606,-9.904021196186601,59.68285041431406
LAMP3,19.784922556978835,165.42714686089758,7.212000435867718,65.212978154068,36.26064831193626,129.02642815128775,15.87929926477956,-41.61191833997093,-1.0650714859666204,15.230855354823573,6.882080825127971,12.95318768289429,-310.03537468743826,253.7285584998024,5.543013578686288,-2.371283632621223,-15.846755423042556,13.117700506242155,-3.3700626224826085,98.01942375958183
LAMTOR2,-81.08615380793618,-126.49094551249864,-74.67521130048047,-93.93028017545726,-64.09388287223963,-83.4730519767625,-68.25229130769313,-79.736182522402,-79.77608446155512,-82.99316270361608,-106.1839721318572,-98.04240477685916,-91.67550571548182,-97.00597066759082,-83.3587352201815,-81.12844366957589,-69.46892418845121,-81.54455874636275,-69.65049269812977,-94.61840100658948
LAMTOR3,45.40959688956685,93.51458498769549,-35.56174160920549,-22.42826114435496,-97.95529642962383,-46.10051138205952,-55.155896520486706,-25.954628260743466,-49.19242584430128,-29.12346884661185,-51.893528033325474,-60.00606572554317,112.93957309473413,27.04541573130666,-21.91505578751088,-18.905490902929706,-100.97198700371037,-100.37787465858393,-32.50045278450121,40.87197195406932
LANCL1,41.08390227756656,115.56128167335717,15.261987331267022,50.1657214855219,-31.40800510728472,-8.019804235053078,19.584935305983898,8.497969402287909,15.801509503866663,15.291150683795898,47.60206790723536,11.42837016646024,13.347367101772411,75.21162923618911,19.542165056566283,17.629920753578087,19.375156820346433,14.138395070738024,18.909628119729472,16.288321807981173
LAP3,19.19287471974134,88.6998741685007,-8.162759941859647,6.054589055325383,38.768968683268724,105.4541523128439,-20.85018193906038,-19.921031657377682,5.781308844610635,-68.9917663491542,-164.9307610932587,-52.0018695460548,43.2592303399987,0.011226558003377463,-13.97474025949039,-38.95481336129545,-34.300769898366546,15.42105814848102,-29.960301707511654,32.276355538748575
LAPTM4A,1.8871907949763638,-42.334609474905825,-9.586899819174922,-20.71033895295032,-26.046476845122637,-37.433689955060714,-5.26158805550709,-5.671483202735605,-26.08822112097545,-21.39535850184755,-337.3067350871734,40.327561242882076,39.252782600884295,-114.94468730749958,7.843127643485206,-13.129537082814734,-34.823071830004636,-44.306888986508085,-31.16388396274225,-82.4550054741126
LAPTM4B,-64.11937764152127,10.939721164372228,5.821227156467304,189.9231301495962,58.02312867086232,-57.11097362203634,-8.285646558753538,32.349576872798956,-38.766997605079844,9.348264427805015,31.239911580910768,-73.54224447126877,-41.32106237196024,29.103173242631726,3.5755910533202107,1.8085822417007646,-29.95790814003791,21.616108579313476,10.75213296274637,-45.831418745452794
LARP4B,-14.821995089354292,255.76228582732864,22.333650442319282,208.22962323158958,52.80940504563556,-85.43159833209256,-1.611075374642902,65.49043894584207,-24.929196437656785,22.066720644922047,-34.87812418331501,6.5218270323427525,48.47105057123634,-252.03669475311693,21.73198425848912,19.97792331451665,-4.344605854821326,-15.738218569525852,18.667819863461435,-8.931797301415912
LARS2,-64.88046261649116,-221.64860108078955,-32.34984664895846,36.037334996040876,32.009116446095206,-13.97945734953298,-63.49219036719916,-39.281244183108576,-23.974064917829118,-28.193554146696833,114.4230184345901,-48.94603006237895,-102.92224960901467,-166.43508517445875,-27.06752598665703,-24.415104073050703,-45.632474472961,33.983865697629014,-23.977603365857558,11.756773297716284
LAS1L,-82.93375738505947,-143.9946590998539,-63.05374124873439,-81.10769430959456,-70.15061206535151,-105.35021302437647,-73.39136018909433,-58.972647044720915,-62.566862412823376,-69.379008867413,-143.8069383690902,-86.32960216308369,-104.34319291405875,28.482192775087235,-64.9609258709386,-58.662105245218655,-72.90768365842386,-59.4717560123203,-64.4409774385392,-108.61750477499767
LASP1,9.589524272953614,-121.92622501769765,-44.280221844762785,-71.36548932395661,-16.48677529054039,-55.68162939515506,-60.158076359152844,61.604633679839694,-10.35874652759227,-38.759354701691386,-252.8383068192339,-87.3415808269289,-1.787193871100898,9.832039443753722,-33.593396810522776,-39.81177083478466,-58.256438553105646,4.807653642478758,-28.65351787968899,14.048110431804297
LAT2,-52.252884628756334,27.46035982696839,-37.523250867765405,-209.30131441958997,-65.73470579217181,66.65617781349103,-91.29545019332578,-43.57752307706197,10.428226050331922,-28.922574232870932,-107.99676536220382,12.212265540123559,60.012345712397924,49.017650952182,-27.54132322365833,-36.66005866110425,-40.97119233634303,0.5129905954342533,-32.86661247682585,-135.44075715476916
LCP2,38.99820612798476,167.27451252418612,52.7799403111073,57.34225667655535,62.10120023620496,125.79093361817687,29.377374819363837,12.52335482378371,62.43457704099353,54.6403325754752,27.22964285513704,32.57088759550995,137.52548017719084,145.11601932113328,39.38599401251026,33.850988932399005,30.47201227921564,72.45133186119978,29.99464437771928,66.06941231700291
LCT,-24.79186167667038,-80.16229422808006,1.464858049342498,8.716829572768635,1.9934620882634086,32.91791228066822,-38.36224180201251,-10.187691158721773,-4.980791216718959,0.9826729946418382,-40.30870661117591,-39.633083484411515,115.11301448622646,180.82931476564752,-173.8979891219228,-5.256485214877284,-21.072029731589293,12.817904310049595,-4.265620518547709,70.94118475427513
LDAH,72.23788133827009,75.80977056744254,6.74544989433599,83.25988519969954,2.0531551667515906,15.648119580993573,8.032031383335076,18.59643744359345,-34.09682681284207,-5.17716581847845,75.4196842642162,-62.07795244109168,209.5875225230059,-105.55874697651214,8.035218146130436,12.510789247060394,-14.88679057020211,18.973898898778863,7.393038459279037,30.12995561461359
LDHB,-42.18850751377805,-39.00227412187161,-54.11556892189169,11.07683226941057,-65.06186934281881,-78.68130973469142,-75.82827734982422,-64.01326084471589,-44.822885741414765,-50.046640744796676,-181.46851211823662,-4.596954607180605,-92.20971455745462,90.50738949599415,-53.59073484189446,-50.233816369865444,-70.04106753818215,-26.189618873150106,-51.360287406317504,-236.99039478179802
LENG1,-81.75571420913474,-127.94235428020066,-75.5808787122477,-81.08250679437582,-68.88741436431236,-102.65744314633118,-80.63889671328181,-69.7816468040571,-77.32627311038316,-75.44947926630326,-97.70392408975928,-64.55819745934782,-82.25198201465322,-97.4270476785844,-79.63908514707306,-76.74166966806084,-78.79188374939847,-76.864864839682,-80.07235165520783,-86.26059363848547
LEPR,95.6960586898686,141.6033629800923,78.37212130262049,109.59831132659662,86.8686592458141,102.68402113573893,103.66770402343985,83.61551162285438,71.85768671910148,85.92436823872825,137.0194616688035,97.34669010513792,112.66632037528777,121.46310597311722,81.44250160149198,82.14125025490493,80.58320520252865,87.87134614774355,80.28375707768627,94.15361652602799
LEPROTL1,-10.547503355021057,95.6202904516699,-21.13344696037201,49.69761993454179,-237.56550725105637,14.708496581535885,17.993459262259357,-11.135544092823066,-30.238946104940286,-20.40634079523965,-195.11862674680592,-43.70660327077239,-16.810387808241988,34.27570048838331,-9.582513154184666,-11.015136992439803,-6.927108534848296,-19.2036703894358,-19.504801352844655,61.742809562347695
LETMD1,-97.6187714918402,17.964540855564728,-40.065952419245946,-116.97592545233564,-99.15484954722135,-70.68793602222826,-27.79153219994184,-11.409944024364473,-24.153279185281562,-24.514400456213345,170.27661491868153,132.45988275776284,54.39164655412059,-109.11151686132905,-32.27688771085347,-43.99070341130807,-77.92144992045289,-146.8937700813614,-39.31449036794917,-30.8627233039137
LFNG,36.70909759737801,-139.1054941530055,54.83438402870811,-33.92305411285658,6.746352691172479,-22.278334769470554,48.63847715018429,62.07033419815806,51.50969320268949,65.85154154321441,110.72164726827893,167.6406929732735,42.68359296520919,-22.88571085234836,41.64340182322741,60.051047452456615,176.64983345456884,49.58441027797361,60.45257765298813,11.784963689829187
LGALS1,-74.16492720970818,-133.0323695970468,-65.19182131293276,-71.35140055095063,-61.498594595116465,-17.25693048492583,-57.07586004622094,-63.187947393547745,-38.35827846372498,-50.43285357285352,-138.0987559814143,-82.67348220683212,-48.42166586599688,-87.92714648023443,-57.43762898657365,-62.239500678544246,-72.70805219163533,-53.1540803270907,-50.42514933212207,-80.44505982892885
LGALS14,-2.7309382028032703,98.85875020391708,-41.06413480752405,55.23228633075825,15.436127910559884,32.13317052370895,53.3651259022377,8.653990093004916,24.745359990521997,24.695452060878264,160.42237562581334,43.06773640482798,55.9324566479816,63.95279952901575,21.219797712996787,13.619340288997297,31.426529831193836,5.801517544974958,20.797675999335898,54.88163231409324
LGALS2,-148.87822268785507,197.98158795073724,-28.065231611256063,-84.05743325344787,-36.990689662397514,10.10646228209438,-12.931210296743133,-90.94872351070117,-36.485693235386236,-23.377614295846413,-165.92044244893486,-119.53537300756474,72.1424802378629,224.98832549181677,-55.041649463658516,-45.002458388197816,-116.21638780917685,-61.13368371068139,-38.783355399468256,-61.24465031340636
LGALS3BP,-86.3980786661791,38.551055638131764,-18.67303099354267,-22.475485534795396,-19.369553640224197,-74.84413114965888,-37.876820029364026,-45.9626784325958,-63.03819434432441,-53.7777181020255,-196.21747475222813,-142.43184206995335,-186.67151473082026,38.50938093039328,-46.424615911743416,-50.30202867105742,-41.2606721498634,10.413240657620488,-46.21764678889824,-22.518544785663202
LGALS8,145.2534725107071,109.56163299347165,113.2108662116657,159.2681973755633,122.31417083035423,168.39128751590437,130.7913258960381,123.96674771688441,126.6703119473335,107.53971996945728,130.6818655731518,151.72424205533494,157.53304874845853,47.91739669039654,123.44442303994248,113.19440650798899,130.26653307185967,126.76871572027697,123.28584577155341,151.34781680427471
LGALSL,-32.476003811606375,-76.18522364847655,-59.5898682592458,-100.11473404114658,-73.31565745426542,-113.67153968512075,-93.81203269426223,-30.801972574625164,-75.13749310155802,-57.27322515140496,41.193025402951676,68.96989171257445,-73.31653257036241,-109.41232714101797,-52.41092595645616,-37.71557891823633,-80.40445999448585,-89.13022523182178,-59.180853913337884,-15.076642718746868
LGI1,26.06611342835763,53.52573179900072,21.830213709148598,42.78593379398303,19.520408742827467,-10.861660333175486,50.06389039109435,12.542941063136508,19.656288384940975,21.928550082729917,69.97719017307813,49.74110123938927,18.92574090059299,33.38225291714134,3.416861845567041,20.193003345014265,28.808024293992375,26.46103959714705,19.203368463872582,42.68610261432232
LGMN,-51.26205942425122,87.63982650730165,-21.140704534279145,-2.79170625187074,9.012059270951658,53.966468334548665,-106.04455995601943,-89.43602615275697,73.63672255361115,-40.169606337758765,-185.43195484793097,-84.22918110280878,-10.161464954526913,-157.96116393257736,-38.08053118471079,-45.100346246641514,-29.595642881446597,-36.81425316972316,-40.017974274590955,-90.38078532321154
LHB,-24.32162544719373,-101.83027248329567,28.533459159118934,-65.97212443624466,-61.692586369716786,-84.25483509687773,-40.435795456335114,-48.355048031251854,-21.75012418483837,-34.415525939429834,-58.13406003393474,63.38849695007782,-94.45253710464281,-131.69477465086402,-43.987388882404694,-41.32441352175965,-26.855211800645378,-52.44855770967615,-12.253970695286126,-18.054057890747774
LHPP,-60.364654280924775,-155.03466409973012,-67.86893387104617,-124.55056168600355,-68.95409317293993,-62.82387184033094,-43.19386994774235,-68.41562463557969,-76.43729313579878,-62.390903326215366,-78.26847109101011,-2.546356942886525,-125.78558521290566,-43.5392282779856,-63.79832532805115,-61.37867395471564,-62.00924072411745,-72.10110344927969,-58.589214675380184,-114.87452412976653
LHX2,-76.1837840327447,-166.84848532924724,-78.6943014485351,-63.67552289796668,-68.36490576732294,-101.63325721627191,-106.93309160425632,-92.21196572851062,-87.84141896919937,-78.04935448390725,9.727929183860068,-123.54543346571353,-143.51118182050277,-25.875960187872426,-77.16094093953565,-75.98425492615925,-82.94040401488338,-55.6603273243841,-52.581405524828305,-102.25530099839195
LHX3,-57.64844549402696,-93.60545568366854,10.225190988739811,34.62401171876599,7.97721782312121,4.16721946717853,-51.9596338454476,-33.18010842748981,-40.227536167478625,-5.791019010399211,-6.032166824783489,27.45000734786207,33.83931181101237,50.625138872775196,-26.215687420410546,-21.27923284667352,-78.6689018979828,0.05986477057210671,-62.63842364681673,34.668763802774606
LHX6,33.81854129808737,169.38477792892124,115.66659424199219,226.9906062284745,54.43898647692522,138.54082356399854,117.36433085395744,124.68406479591586,152.9961867024084,113.37826040712746,108.18793928542931,129.02075124371225,34.63393463970187,219.3101284061532,99.41582853928905,66.57844405261895,99.23240202269446,72.68320091847747,108.07224999748296,207.61007454188973
LIFR,49.67916020205935,127.57342261550498,25.891140234700746,64.31503011026203,35.327377223518454,18.047007791982303,55.75436799050325,24.332742348077232,30.797879185113956,29.000780057448935,119.83146050319422,17.409351447415663,-5.9455586406858245,118.13169188081079,25.974724281725067,29.033732731038196,43.507435617786925,33.69227786262104,33.683653919543936,77.57900660347937
LIG1,-64.95514528166086,-123.00694452812627,-63.81566723641481,-64.33059089201441,-44.333229186752945,-101.74725623272926,-78.72280074499558,-63.445424408641635,-63.02037667170473,-66.4230269295132,-91.44443911244308,-70.47255639091857,-91.41292426795934,-55.65659230467331,-53.88543105463252,-53.954361483787615,-68.8258258125321,-68.47443324486781,-56.919456517761816,-89.76014437348327
LIG3,-32.74855557879419,-79.88608200523895,-49.212102809278214,-0.4170352928517662,2.2383241813055528,-94.04141019631416,-108.60364285988838,-11.740473833277928,-80.20787762824132,-49.03250379489133,60.68044627775168,-19.67836799590484,-117.78674011060679,-169.2103414444606,-49.95638223849894,-44.809986142599854,-73.11595020331036,-25.256708306770058,-36.24097505551039,-32.001479972769104
LILRA1,25.71369906531026,103.58446762178819,42.305984011039556,-18.619088848718462,29.301318549032498,87.12318797406941,7.866955508886097,53.29733484049386,55.62438800218877,45.01164482791967,47.59604852117283,68.29056476268157,74.56241456401943,251.57961724065368,42.10346619275725,17.951131978541298,29.995543336243763,63.98174015115375,43.08638221956901,-32.57542991540535
LILRB1,-4.562154736879077,192.83113159135573,24.87154785053599,-0.7531104632492154,57.49772437506904,199.16417326122638,-55.697409945607916,49.534159854122436,85.23659240017571,51.937176400429735,4.276060319074934,25.28401372279272,146.8311395014066,260.2615569579877,33.641166319708674,-3.3957612925582,-13.967699812252622,104.51489703909579,43.220442381188555,1.741286757834902
LILRB5,-34.36471873038578,-122.65194172537109,-17.903576047724286,13.793195705934256,22.242753947509932,-39.801069553988654,-172.51209129090634,-74.08220750495363,62.01678344725781,-27.874625976757052,-14.284325088459163,-127.11198097978148,130.6827382897157,-70.46568196796913,-55.49257131527215,-56.29768461916055,-50.81643423173278,-28.229801008553235,-49.93951101896956,-79.74157087190395
LIM2,-31.359725595096602,223.72982943014344,-0.6043562640440134,31.653240275640066,7.618160496683252,-19.31211074833099,-24.38164119031921,-8.794605685762141,-39.51938908901886,-4.411095227778526,120.40046223745752,20.375855639584422,38.10191251653687,49.771230956191616,-12.533802086252194,-9.923181091678009,15.577111088168419,4.888475307542507,-0.8119389224426543,39.41302806595944
LIMA1,168.38033809647067,179.6037376798631,155.35536188842107,183.1451774991617,143.45806710937782,166.94078101862647,182.35426229779574,162.23264626222206,165.91070994843818,162.53200582123912,188.79642612689645,185.9615902186308,200.5164474085339,144.43037531748678,149.7114604931395,162.10146476389437,158.96100953071866,165.4373645056305,161.1802371134278,179.72065336833947
LIMCH1,170.5437256188715,152.62583591873684,149.73864204366402,106.92860526616091,149.30544449384703,170.0024827570689,168.25731261355452,154.0586447435878,147.6340050687728,146.71846313303104,173.6760039087322,174.86086103123014,147.15484871137662,236.76337214559453,149.35977128494287,139.898071700488,145.0824547078481,155.94359597568265,147.6599249151548,125.68883424682768
LIMK1,26.798500670122223,-1.1735550768053482,39.9142381723356,77.3809946510812,-40.175783274405866,162.37192170923058,14.444363893777906,44.75867700665873,86.09166740684245,33.12129398882108,-162.34445808044646,1.2573602244182647,34.59604391293295,150.63698447884255,44.92513461080774,31.682072638079216,62.810607772389794,49.02319186264281,34.71664159193071,8.892692866217772
LIMS2,102.1547588028441,210.99185932178275,132.50435057103758,77.56694714911278,69.81208868280241,194.8643633297609,157.8078171905478,128.78762945963177,141.856061780402,137.37999550833447,125.28363493936028,180.65280572272923,170.54062587281717,246.6256829787042,130.43624454931836,133.7948838732776,143.44779621869543,126.43441859105585,132.7255971852911,119.56639219449747
LIN7A,-30.773603849159798,110.81599411593194,6.381572233776589,53.681500730120575,23.332541982228612,-43.09159849525641,50.436202382746046,7.939360242533493,24.046472796973976,3.1358789060802614,81.85714732107576,48.59430502283915,60.725673995832295,-37.757588221541546,8.16389762140248,-36.87592815242977,16.264757893803818,-8.519219794433557,-0.7187058864033093,77.90639042449786
LIN7B,-81.33995322231067,-119.98315173503104,-70.10322202849613,-106.36213338218116,-74.1813066978505,-86.78022431887977,-90.71265976590276,-66.58715220493556,-63.3367348969505,-71.0464499820952,-75.76554487837335,-65.41169162111862,-100.60539242356724,-98.66230740316828,-63.20590796185469,-62.72148492461077,-74.40401249571451,-65.68669723761802,-70.3035674929828,-41.30832708928386
LIPA,-25.18308041234077,89.22229425501745,9.282948348296518,81.75048055077667,51.00005731593891,37.09317870006697,-64.09323114313095,-6.3504391232292825,42.73144013613415,-42.16126188047004,-128.5279253555353,-9.715245225463134,13.868476826052046,44.28024433150459,-16.44744848095378,-0.6233117264580752,-112.66276752092263,17.12915717133074,-0.3406740579032075,-18.527264186558874
LIPE,59.47769069049423,-167.96724903461865,57.47849075110875,-91.04210083955876,27.826280070771368,-47.01348784656229,-26.13527671356336,-20.15034965139994,123.06114652285869,6.246169852140209,16.52053333056964,64.72703536569797,134.71324038362025,-52.1378797482948,27.81291927894125,-4.854027611789442,15.526552559971451,-8.836087902273498,-3.0360729727905724,-225.05696726467883
LIPG,-53.81607217587735,116.62723163089518,5.576620206008104,136.58792334023562,-52.01779088964915,13.320363033975784,-16.500995416548996,-25.845754215161147,38.694065496284324,-6.086743653923423,-121.59343247148496,-37.592255779545425,-312.38626084655715,172.33301718373198,-0.1616463320784014,-2.859788891393503,28.851210066030486,16.028084604411823,-0.5725044383429774,-33.62468040124738
LLGL2,-69.94520517265781,-4.390832643213245,-27.328378753555384,-43.15990284724521,-13.971193178783693,-95.53358753112079,-50.90177563085818,-4.306688579766652,-39.76467165371531,-33.2716625472982,-88.52254382967874,-76.03992698473587,-64.59487582674618,-128.51888529938378,-30.090097384387647,-2.5903112837006095,17.984755496508694,-29.735659997044813,-36.29661312688586,-41.86107296331581
LMAN1,-66.44096013595272,9.616849809934916,-36.90475773212685,63.103390400778665,-19.506154882697086,-40.97818864262063,-97.86421045026728,-40.06451117542075,-29.335784976432798,-53.93611671915431,-20.40980089078964,-55.92879988409247,-0.869002788503999,-123.36921032490368,-31.419282838840815,-38.97068789140863,-35.19088580935241,-20.03105291500895,-63.212465996557356,30.566321116256624
LMAN2L,-34.18580902822809,123.61852515810183,-53.74209900824232,-89.62423256445739,-9.198225119529482,-130.16948740604903,15.276682012106356,-41.66722745317887,-35.977760967238616,-17.020413993504754,-238.89981723647855,-146.24780615904115,52.396669954168615,99.88505814841379,-13.252696523228845,-10.612647486257762,-40.6546401985896,-44.86608339123337,-34.8821413838251,-123.92844322122482
LMBR1,23.84695522886968,66.11863501729263,18.663768661935997,108.39194429444296,10.842441087705463,-28.02423940385556,4.4101910030931215,-58.31772577799937,-8.921352795066078,19.365657640153938,63.104801249727416,-10.368140953788426,52.12200258743189,184.76580488940107,7.5001071894991105,5.901562920370506,-6.277019669924883,22.36918807556183,15.846752433255773,109.22281532768429
LMCD1,120.17620434530866,-292.20235798157415,-11.79581642704931,-53.494649738235545,-12.693792352773123,70.64136039912637,-46.906480014526295,-13.780890162604864,62.8502722167656,-29.238521979089427,-359.9473378592536,127.46318861889262,44.44915180368719,-47.60373737089168,-21.40872258202713,-23.093751987252777,-48.70477813327112,-0.026907928348768984,-22.527858229085897,-71.69969008600025
LMF1,-85.72840138778085,-85.70075897569508,-54.116766822895094,-194.22572504115237,-70.82570929160764,-76.23888490669995,-1.534289028120571,-41.804060674032705,-59.39131153855464,-55.96153678196091,-54.49240598729325,-68.77871961644098,56.84851173022284,15.219518092471558,-40.828644220400356,-36.354756109263946,-71.74601156871509,-65.76284620333293,-37.69285599203262,-73.37302573725724
LMF2,-66.98853044438373,-118.23319258603283,-44.78544386114716,-82.9637230539533,-66.93823890330064,-79.26148358134131,-89.00589481971616,-72.88106633274128,-67.50186773588958,-60.63643998398659,-111.28011407992076,-87.3019069312186,-90.1176327267918,-164.76656655158214,-37.143112289011164,-60.76167479691051,-79.39966996741461,-81.6089630311971,-54.52160335182383,-77.80491922182547
LMNB1,-55.670730862250316,-156.22181447713888,-41.246268432526826,35.028408721489576,-31.28503752736271,-72.62930260381604,-61.25350681448326,-55.99688461908878,-56.246330158518234,-47.9923977414941,-4.194481872972128,-84.57763390528149,-104.69885260821553,-47.69690842319825,-36.552502522763334,-42.04994138226518,-42.20572691121634,-58.9655968251174,-7.627783206170379,-70.46583217635064
LMO3,133.6941317332257,167.82033900873475,161.10526783607105,228.06555340894454,180.32491929313196,132.4048323694887,162.3838735802313,167.7762023865422,147.37969800322264,160.91856404800117,162.65357619038738,189.82790919261097,58.68744645292755,237.20902838569512,154.3757680721676,155.88864255069777,204.45422795205107,183.55375187601524,144.78153695366623,68.7761239606016
LNPEP,63.13717675466471,72.04900640061388,50.05343729276495,58.15103278490245,57.911488617540336,82.98229951072288,61.26487314637527,49.58882917622156,42.05558815088672,16.63823925833954,93.9456398965032,66.16307162699651,86.62602137072373,111.46804540245469,46.91687966760788,47.470281837088464,57.02484124880128,54.11950587315852,49.168311133879065,98.02875389657052
LNX1,70.7458151335867,66.4971426279092,46.55810830299624,264.5864452029058,34.61306062186202,-150.9152538913807,58.34909793678837,82.13982150779034,-82.37054944490278,50.426501473420814,33.79977949034827,91.83173409781688,106.7174276020578,29.79186988018727,47.69423249666962,57.88412893187423,-11.290448182554364,43.28059153028083,29.591435150424118,72.24212825455618
LONP2,131.1545052489456,146.35630519359304,25.195352205613517,132.94309495419355,47.238772136063034,10.303959892246159,46.238502946800914,39.00424129672993,7.173376659105518,7.313720702494766,55.149862120695495,-40.77667824544985,95.97930482826104,-117.72029239939612,38.1116077587737,34.86040809571744,68.73702818615706,22.85350749291377,36.38929252530961,94.34933025984829
LOX,53.746190936146114,4.719968764776444,31.065980997844004,84.16592801655652,23.807508104388862,93.85079795933784,25.580219619241333,29.797285950806543,35.33480385338644,22.454697016928957,61.951943187092915,60.80688403060265,29.26916327902517,163.0536292483796,24.17048890263755,30.621133560528712,29.394351627181962,43.841533670750124,27.31744089190121,47.2506694554743
LOXL3,-49.57213211489217,-204.58992586538116,-26.26932551316807,-64.30056071689582,36.23502013955918,0.001747209230052782,144.45255000881457,-29.534264213752625,0.18862198195060564,-10.516592146119482,-94.01722131624388,67.70919534957504,-44.71561705460322,44.51952461408879,-15.398234761786975,-12.304811261661456,-38.8923206258139,4.88707990067159,-11.084746479349775,-92.35618682976941
LPAR2,-14.18043495025913,-65.20959464829666,-18.164211918734154,-33.45873965209089,-18.84185891420045,-52.260749145045025,-6.046541593166258,-16.77095443437477,-22.19383909953808,-20.1882104845444,-60.877725669954664,-40.467015339611905,5.624731235321353,-59.583570037207664,7.542815511895316,-16.548010710443936,-22.291417891667976,-22.29495214283037,-21.33281485383152,-39.95494717514788
LPCAT2,13.16421549473343,157.24189321670042,-103.92759735799129,44.70416472305252,-3.0595728520607186,22.173920553558204,14.17137692138295,-38.17093603335409,-2.151970363567244,-32.735930882996655,-111.79374171426085,-1.9499294925059627,49.76973270893959,90.18822616563422,-11.42646174666472,-29.54270002591771,14.656524312043597,1.0928673825364275,-4.727864003242406,37.82295945591062
